Transaction_ID,User_ID,Date,Category,Type,Amount,Payment_Method,Merchant,City,Description,Budget,Balance
4084,1120.0,2025-12-27,Bills,Expense,32943.0,Wallet,Local Shop,Rajkot,Transaction,37415.0,11897.0
4085,1251.0,2026-01-31,Grocery,Expense,30302.0,UPI,Local Shop,Vadodara,Transaction,70532.0,31162.0
4086,1135.0,2025-03-01,Food,Expense,28160.0,UPI,Swiggy,Bhavnagar,Transaction,13738.0,120563.0
4087,1214.0,2025-05-12,Education,Income,44547.0,Cash,Cinema,Vadodara,Transaction,,117656.0
4088,1034.0,2024-11-05,Others,Expense,41450.0,UPI,Local Shop,Bhavnagar,Transaction,83826.0,192847.0
4089,1293.0,2024-01-30,Food,Income,683.0,Net Banking,DMart,Surat,Transaction,28508.0,35071.0
4090,1075.0,2026-06-18,Rent,Expense,47266.0,Credit Card,Amazon,Bhavnagar,Transaction,89631.0,84740.0
4091,1396.0,2024-02-25,Healthcare,Income,13070.0,Wallet,Electricity,Vadodara,Transaction,81600.0,64484.0
4092,1132.0,2025-09-07,Bills,Expense,16154.0,Credit Card,Zomato,Bhavnagar,Transaction,36124.0,69712.0
4093,,2025-11-09,Grocery,Income,46830.0,Cash,Swiggy,Vadodara,Transaction,95271.0,35383.0
4094,1369.0,2025-06-28,Shopping,Expense,30931.0,Debit Card,Swiggy,Surat,Transaction,7158.0,99917.0
4095,1014.0,2024-01-05,Education,Income,25649.0,Net Banking,Local Shop,Rajkot,Transaction,62663.0,14889.0
4096,1244.0,2025-08-13,Bills,Expense,30186.0,Wallet,Electricity,Vadodara,Transaction,66312.0,87862.0
4097,1074.0,2025-11-14,Travel,Expense,3808.0,Credit Card,Amazon,Ahmedabad,Transaction,78454.0,152604.0
4098,1113.0,2025-06-22,Food,Expense,8625.0,Credit Card,College,Ahmedabad,Transaction,64457.0,143156.0
4099,1167.0,2024-02-12,Education,Income,5077.0,Cash,Zomato,Surat,Transaction,77019.0,28180.0
4100,1488.0,2025-08-07,Bills,Income,19758.0,UPI,DMart,Surat,Transaction,82086.0,192009.0
4101,,2025-03-30,Rent,Income,8893.0,UPI,Uber,Ahmedabad,Transaction,71199.0,14557.0
4102,1054.0,2024-10-08,Bills,Expense,13837.0,Wallet,Cinema,Bhavnagar,Transaction,56066.0,
4103,,2025-10-09,Rent,Expense,26622.0,Debit Card,Pharmacy,Ahmedabad,Transaction,74155.0,47577.0
4104,1205.0,2025-06-01,Education,Income,33284.0,Debit Card,Cinema,Bhavnagar,Transaction,65429.0,45001.0
4105,1347.0,2024-09-09,Healthcare,Expense,13517.0,Credit Card,Uber,Rajkot,Transaction,62233.0,
4106,1010.0,2025-03-27,Travel,Income,38603.0,Debit Card,Zomato,Rajkot,Transaction,65394.0,48359.0
4107,1307.0,2024-10-11,Shopping,Income,9223.0,Net Banking,Electricity,Bhavnagar,Transaction,64799.0,127351.0
4108,1375.0,2025-05-15,Travel,Expense,37869.0,Credit Card,Amazon,Vadodara,Transaction,22608.0,35284.0
4109,1254.0,2024-12-25,Travel,Income,6552.0,Credit Card,Uber,Surat,Transaction,29207.0,172396.0
4110,1426.0,2025-01-28,Bills,Income,3101.0,Wallet,Electricity,Vadodara,Transaction,42034.0,183983.0
4111,1321.0,2024-08-06,Bills,Expense,46601.0,Debit Card,Swiggy,Surat,Transaction,44211.0,191712.0
4112,1300.0,2025-12-23,Shopping,Income,,Debit Card,Swiggy,Vadodara,Transaction,30747.0,59374.0
4113,1266.0,2025-07-17,Entertainment,Income,26889.0,Cash,Pharmacy,Surat,Transaction,29673.0,25154.0
4114,1444.0,2025-09-18,Rent,Income,39969.0,Cash,College,Vadodara,Transaction,15612.0,107336.0
4115,1034.0,2025-11-25,Others,Expense,37649.0,Debit Card,Amazon,Rajkot,Transaction,63205.0,96325.0
4116,,2025-09-23,Entertainment,Income,48689.0,Credit Card,Amazon,Bhavnagar,Transaction,62362.0,79063.0
4117,1493.0,2025-10-29,Education,Income,45491.0,Wallet,Uber,Rajkot,Transaction,30041.0,94164.0
4118,1139.0,2026-04-12,Food,Income,37523.0,Credit Card,Pharmacy,Rajkot,Transaction,97213.0,50070.0
4119,1011.0,2026-01-28,Travel,Income,2111.0,Cash,Pharmacy,Rajkot,Transaction,17937.0,42160.0
4120,1178.0,2024-07-05,Others,Income,8040.0,UPI,College,Bhavnagar,Transaction,87466.0,
4121,1355.0,2025-10-22,Healthcare,Income,12976.0,Credit Card,DMart,Rajkot,Transaction,96263.0,146046.0
4122,1100.0,2025-06-08,Healthcare,Income,27538.0,Debit Card,Cinema,Bhavnagar,Transaction,85318.0,6459.0
4123,1229.0,2025-09-18,Education,Income,8766.0,Cash,Pharmacy,Vadodara,Transaction,38351.0,118633.0
4124,1379.0,2024-01-03,Food,Income,26217.0,Net Banking,Zomato,Vadodara,Transaction,12215.0,105149.0
4125,1062.0,2025-05-24,Education,Expense,2514.0,Credit Card,DMart,Surat,Transaction,88251.0,65129.0
4126,1186.0,2024-01-25,Food,Income,36920.0,Wallet,Cinema,Surat,Transaction,96894.0,57435.0
4127,1130.0,2025-07-05,Others,Income,40714.0,Wallet,Swiggy,Surat,Transaction,99521.0,184589.0
4128,1090.0,2024-04-12,Grocery,Income,20271.0,Net Banking,Uber,Bhavnagar,Transaction,98921.0,130328.0
4129,1212.0,2024-03-05,Others,Expense,9688.0,Net Banking,DMart,Bhavnagar,Transaction,52287.0,22131.0
4130,1357.0,2024-04-25,Healthcare,Expense,43502.0,UPI,DMart,Vadodara,Transaction,,88915.0
4131,1387.0,2024-08-28,Education,Expense,42324.0,Cash,Zomato,Bhavnagar,Transaction,75735.0,175905.0
4132,,2024-05-25,Others,Income,27229.0,UPI,Uber,Surat,Transaction,73970.0,143491.0
4133,1482.0,2025-03-29,Bills,Expense,11722.0,UPI,DMart,Bhavnagar,Transaction,30614.0,35511.0
4134,,2024-03-28,Food,Income,7035.0,Credit Card,Electricity,Ahmedabad,Transaction,50145.0,121274.0
4135,1049.0,2024-06-30,Others,Expense,45271.0,UPI,Zomato,Surat,Transaction,98837.0,414.0
4136,1289.0,2025-06-01,Others,Expense,44942.0,Credit Card,DMart,Rajkot,Transaction,,23951.0
4137,1132.0,2026-02-28,Healthcare,Income,25035.0,Cash,Cinema,Surat,Transaction,71334.0,11968.0
4138,1182.0,2025-06-26,Education,Income,25540.0,Cash,Zomato,Rajkot,Transaction,8557.0,183739.0
4139,1297.0,2025-02-21,Education,Income,14547.0,UPI,Local Shop,Vadodara,Transaction,64665.0,197579.0
4140,1261.0,2025-01-03,Shopping,Expense,,Net Banking,Pharmacy,Rajkot,Transaction,42194.0,40765.0
4141,1417.0,2024-10-19,Travel,Expense,,Credit Card,DMart,Vadodara,Transaction,35311.0,167854.0
4142,1249.0,2025-02-08,Grocery,Expense,22138.0,Debit Card,Amazon,Surat,Transaction,76101.0,45084.0
4143,1156.0,2025-07-06,Education,Expense,21000.0,Debit Card,Amazon,Ahmedabad,Transaction,14180.0,106875.0
4144,1101.0,2025-01-16,Others,Income,21199.0,Wallet,Swiggy,Bhavnagar,Transaction,74463.0,22338.0
4145,1145.0,2026-04-18,Rent,Expense,22253.0,Credit Card,Amazon,Surat,Transaction,14874.0,9824.0
4146,1459.0,2024-06-14,Grocery,Income,23792.0,Debit Card,College,Surat,Transaction,95083.0,
4147,1085.0,2026-01-15,Travel,Income,29063.0,Cash,DMart,Ahmedabad,Transaction,98811.0,70839.0
4148,1052.0,2025-04-23,Travel,Expense,5472.0,Credit Card,DMart,Vadodara,Transaction,76803.0,
4149,1137.0,2025-06-13,Travel,Expense,41553.0,Net Banking,College,Rajkot,Transaction,24802.0,171238.0
4150,1387.0,2024-09-21,Bills,Expense,6799.0,Credit Card,Pharmacy,Ahmedabad,Transaction,40499.0,91977.0
4151,1420.0,2025-07-29,Rent,Income,6160.0,Net Banking,Amazon,Ahmedabad,Transaction,90587.0,9118.0
4152,1267.0,2025-11-19,Rent,Expense,9028.0,Net Banking,Swiggy,Rajkot,Transaction,21882.0,31815.0
4153,1297.0,2025-08-26,Shopping,Income,25084.0,UPI,Local Shop,Surat,Transaction,69988.0,75419.0
4154,1097.0,2025-12-28,Grocery,Expense,14416.0,Wallet,Local Shop,Surat,Transaction,58559.0,51639.0
4155,1443.0,2026-04-07,Entertainment,Expense,,Net Banking,Cinema,Rajkot,Transaction,36272.0,50224.0
4156,1033.0,2024-01-14,Entertainment,Income,22906.0,Net Banking,Amazon,Bhavnagar,Transaction,35354.0,112002.0
4157,1445.0,2025-09-07,Bills,Expense,940.0,Debit Card,DMart,Surat,Transaction,95139.0,197421.0
4158,1173.0,2024-04-10,Education,Expense,48009.0,UPI,Swiggy,Vadodara,Transaction,60871.0,195431.0
4159,1285.0,2024-05-24,Others,Income,29711.0,Cash,Electricity,Rajkot,Transaction,17097.0,189511.0
4160,1207.0,2026-04-24,Food,Income,31170.0,Cash,College,Rajkot,Transaction,76949.0,152851.0
4161,1080.0,2024-12-16,Food,Expense,29044.0,Credit Card,DMart,Bhavnagar,Transaction,14199.0,153180.0
4162,1237.0,2026-01-22,Food,Income,34692.0,Credit Card,Uber,Rajkot,Transaction,61385.0,95287.0
4163,1114.0,2026-05-04,Others,Income,8855.0,Debit Card,Electricity,Rajkot,Transaction,10189.0,129276.0
4164,1417.0,2025-05-10,Grocery,Income,1984.0,Net Banking,College,Bhavnagar,Transaction,47280.0,109250.0
4165,1087.0,2024-01-27,Bills,Expense,5073.0,UPI,Pharmacy,Vadodara,Transaction,5727.0,167640.0
4166,1322.0,2024-08-26,Others,Income,16751.0,Wallet,Swiggy,Surat,Transaction,97611.0,114924.0
4167,1078.0,2024-12-19,Travel,Income,33501.0,Wallet,Uber,Rajkot,Transaction,17308.0,127812.0
4168,1427.0,2025-08-18,Food,Expense,16961.0,Wallet,Pharmacy,Rajkot,Transaction,58736.0,85275.0
4169,1123.0,2025-09-30,Healthcare,Income,321.0,UPI,College,Surat,Transaction,46546.0,142855.0
4170,1480.0,2025-09-27,Shopping,Expense,2724.0,Debit Card,Zomato,Ahmedabad,Transaction,34140.0,57989.0
4171,1075.0,2024-09-12,Healthcare,Income,26220.0,Credit Card,Cinema,Vadodara,Transaction,71188.0,173471.0
4172,1435.0,2025-08-17,Grocery,Income,25312.0,Credit Card,Cinema,Rajkot,Transaction,65698.0,72769.0
4173,1060.0,2024-08-06,Education,Expense,45885.0,Debit Card,Zomato,Rajkot,Transaction,6703.0,162125.0
4174,1172.0,2024-04-14,Rent,Income,12861.0,UPI,Amazon,Rajkot,Transaction,99672.0,128370.0
4175,1230.0,2025-12-25,Food,Expense,20088.0,Debit Card,DMart,Surat,Transaction,82851.0,12767.0
4176,1167.0,2025-03-25,Grocery,Expense,11248.0,Cash,Pharmacy,Ahmedabad,Transaction,92845.0,155220.0
4177,1249.0,2024-06-01,Healthcare,Income,24427.0,UPI,Cinema,Vadodara,Transaction,44838.0,70227.0
4178,1340.0,2025-03-08,Food,Income,8835.0,Cash,Cinema,Ahmedabad,Transaction,25550.0,117612.0
4179,1343.0,2025-05-06,Travel,Expense,43957.0,Wallet,DMart,Rajkot,Transaction,38013.0,83623.0
4180,1379.0,2025-12-18,Food,Income,18275.0,Credit Card,College,Rajkot,Transaction,15037.0,126014.0
4181,1297.0,2025-11-26,Healthcare,Expense,,Wallet,Amazon,Rajkot,Transaction,76478.0,158031.0
4182,1105.0,2025-04-14,Bills,Income,36346.0,Debit Card,Swiggy,Rajkot,Transaction,82903.0,135270.0
4183,1130.0,2024-12-23,Others,Expense,14025.0,UPI,College,Rajkot,Transaction,47246.0,179204.0
4184,1025.0,2024-04-17,Food,Income,33168.0,UPI,Electricity,Ahmedabad,Transaction,77248.0,136839.0
4185,1448.0,2025-12-24,Healthcare,Expense,30026.0,Net Banking,Amazon,Surat,Transaction,8686.0,117111.0
4186,1240.0,2026-03-02,Grocery,Income,,Debit Card,Local Shop,Rajkot,Transaction,97371.0,38129.0
4187,1189.0,2025-12-02,Grocery,Expense,38232.0,Cash,DMart,Bhavnagar,Transaction,64768.0,164942.0
4188,1476.0,2025-10-13,Bills,Expense,43536.0,Wallet,Electricity,Rajkot,Transaction,22760.0,1701.0
4189,1032.0,2025-08-16,Travel,Income,29125.0,Cash,Uber,Vadodara,Transaction,,55204.0
4190,1152.0,2025-01-24,Shopping,Expense,35342.0,Credit Card,Uber,Bhavnagar,Transaction,99196.0,1092.0
4191,1149.0,2025-06-18,Rent,Income,35150.0,UPI,Electricity,Vadodara,Transaction,99963.0,
4192,1295.0,2025-10-30,Food,Income,19391.0,Wallet,Pharmacy,Bhavnagar,Transaction,10139.0,34219.0
4193,1484.0,2026-04-21,Food,Income,17400.0,Credit Card,Pharmacy,Surat,Transaction,49615.0,141383.0
4194,1025.0,2026-03-16,Rent,Expense,6098.0,Debit Card,Electricity,Surat,Transaction,56195.0,102357.0
4195,1486.0,2025-07-24,Bills,Income,11251.0,Net Banking,DMart,Bhavnagar,Transaction,,33016.0
4196,1041.0,2026-02-24,Rent,Income,8285.0,Net Banking,Amazon,Ahmedabad,Transaction,49660.0,17768.0
4197,1042.0,2025-03-07,Healthcare,Income,45773.0,Debit Card,College,Rajkot,Transaction,32083.0,23934.0
4198,1018.0,2025-07-20,Entertainment,Expense,4547.0,Credit Card,Amazon,Ahmedabad,Transaction,95188.0,16362.0
4199,,2025-06-04,Grocery,Income,38170.0,Net Banking,Uber,Vadodara,Transaction,16698.0,45146.0
4200,1406.0,2025-05-13,Education,Income,34908.0,Debit Card,Pharmacy,Vadodara,Transaction,58017.0,1928.0
4201,1358.0,2025-09-23,Entertainment,Expense,,Wallet,Pharmacy,Rajkot,Transaction,77065.0,148514.0
4202,1012.0,2025-04-07,Education,Expense,45000.0,Credit Card,Electricity,Vadodara,Transaction,53331.0,110119.0
4203,1096.0,2026-03-30,Bills,Expense,49458.0,Debit Card,DMart,Vadodara,Transaction,7569.0,90249.0
4204,1306.0,2025-01-22,Grocery,Expense,24408.0,Credit Card,Zomato,Surat,Transaction,71087.0,163708.0
4205,1227.0,2024-04-21,Shopping,Expense,12444.0,Wallet,Pharmacy,Surat,Transaction,97652.0,42621.0
4206,1239.0,2026-05-03,Others,Expense,48885.0,Credit Card,Swiggy,Rajkot,Transaction,96039.0,137246.0
4207,1027.0,2024-03-17,Grocery,Expense,28094.0,Debit Card,Local Shop,Bhavnagar,Transaction,5815.0,113033.0
4208,1271.0,2025-11-15,Rent,Income,11576.0,Credit Card,Electricity,Surat,Transaction,74425.0,70721.0
4209,1085.0,2025-05-20,Entertainment,Income,34690.0,Net Banking,Swiggy,Bhavnagar,Transaction,6303.0,19241.0
4210,1025.0,2024-01-24,Entertainment,Income,8318.0,Wallet,DMart,Surat,Transaction,48191.0,16150.0
4211,1333.0,2024-06-29,Rent,Expense,49203.0,Cash,DMart,Bhavnagar,Transaction,7476.0,18502.0
4212,1374.0,2025-02-23,Food,Expense,8979.0,Wallet,Local Shop,Vadodara,Transaction,7372.0,
4213,1460.0,2024-12-19,Bills,Expense,13393.0,Cash,DMart,Vadodara,Transaction,23941.0,
4214,1250.0,2025-08-27,Bills,Income,38221.0,Wallet,Swiggy,Rajkot,Transaction,23032.0,14979.0
4215,1045.0,2026-03-06,Entertainment,Income,7864.0,Net Banking,Cinema,Surat,Transaction,77175.0,59687.0
4216,1031.0,2026-05-28,Shopping,Expense,13678.0,Credit Card,DMart,Ahmedabad,Transaction,50998.0,157493.0
4217,1064.0,2024-04-11,Bills,Income,24885.0,Credit Card,Amazon,Ahmedabad,Transaction,14019.0,121265.0
4218,1038.0,2024-01-04,Grocery,Expense,14346.0,UPI,Cinema,Surat,Transaction,9116.0,170081.0
4219,1022.0,2025-07-26,Others,Income,2756.0,Debit Card,College,Rajkot,Transaction,40006.0,81413.0
4220,1363.0,2024-07-02,Shopping,Income,4778.0,Debit Card,Amazon,Rajkot,Transaction,78757.0,106491.0
4221,1159.0,2026-02-17,Healthcare,Income,6256.0,Cash,Electricity,Ahmedabad,Transaction,80496.0,192026.0
4222,1295.0,2026-02-28,Rent,Income,16636.0,Cash,DMart,Rajkot,Transaction,49599.0,3033.0
4223,1231.0,2024-06-04,Entertainment,Expense,19155.0,Cash,Pharmacy,Ahmedabad,Transaction,47058.0,16183.0
4224,1359.0,2025-08-17,Healthcare,Expense,,Credit Card,Electricity,Vadodara,Transaction,50668.0,93841.0
4225,1368.0,2024-11-29,Shopping,Expense,4061.0,Credit Card,Pharmacy,Bhavnagar,Transaction,86571.0,19235.0
4226,1173.0,2025-08-23,Others,Expense,3406.0,UPI,Amazon,Vadodara,Transaction,56169.0,185135.0
4227,1363.0,2026-01-31,Food,Income,49023.0,Cash,College,Rajkot,Transaction,40594.0,46255.0
4228,1161.0,2026-06-14,Entertainment,Income,13413.0,Cash,Amazon,Bhavnagar,Transaction,29590.0,1952.0
4229,1451.0,2025-01-08,Healthcare,Expense,28448.0,UPI,Local Shop,Ahmedabad,Transaction,92158.0,124846.0
4230,1316.0,2024-09-27,Travel,Income,44525.0,Cash,Pharmacy,Ahmedabad,Transaction,64163.0,15995.0
4231,1063.0,2024-02-01,Entertainment,Income,43215.0,Credit Card,Swiggy,Surat,Transaction,35706.0,157952.0
4232,1393.0,2024-06-18,Grocery,Expense,7176.0,Cash,Electricity,Bhavnagar,Transaction,36260.0,131460.0
4233,1396.0,2024-09-01,Education,Income,28701.0,Net Banking,Swiggy,Vadodara,Transaction,37000.0,33392.0
4234,1097.0,2025-06-06,Education,Income,14872.0,Debit Card,Local Shop,Rajkot,Transaction,50505.0,148248.0
4235,1163.0,2025-05-10,Education,Income,15143.0,UPI,Uber,Vadodara,Transaction,67282.0,47992.0
4236,1446.0,2024-11-27,Travel,Expense,42516.0,UPI,Cinema,Ahmedabad,Transaction,65457.0,193690.0
4237,1403.0,2024-06-13,Travel,Expense,36594.0,UPI,College,Ahmedabad,Transaction,88141.0,51831.0
4238,1490.0,2024-04-27,Shopping,Expense,12209.0,Wallet,DMart,Surat,Transaction,8745.0,3637.0
4239,1260.0,2025-09-02,Healthcare,Income,23902.0,UPI,College,Surat,Transaction,68793.0,155654.0
4240,1441.0,2026-03-30,Travel,Expense,22233.0,Wallet,Local Shop,Bhavnagar,Transaction,72158.0,57277.0
4241,1367.0,2024-11-08,Rent,Expense,21273.0,Net Banking,Uber,Surat,Transaction,33800.0,171311.0
4242,1096.0,2025-07-08,Rent,Expense,49450.0,Credit Card,Uber,Surat,Transaction,19601.0,26294.0
4243,1157.0,2024-05-12,Healthcare,Income,23561.0,UPI,Zomato,Rajkot,Transaction,92244.0,145225.0
4244,1323.0,2026-01-17,Entertainment,Income,,Wallet,Cinema,Bhavnagar,Transaction,97732.0,56119.0
4245,1251.0,2024-06-28,Entertainment,Expense,38821.0,Net Banking,Zomato,Bhavnagar,Transaction,59224.0,91465.0
4246,1401.0,2025-12-08,Others,Expense,41519.0,Cash,Local Shop,Vadodara,Transaction,32833.0,142234.0
4247,1423.0,2025-11-22,Shopping,Expense,30600.0,Net Banking,Pharmacy,Ahmedabad,Transaction,51062.0,2833.0
4248,1410.0,2026-03-04,Rent,Expense,21966.0,Credit Card,Amazon,Surat,Transaction,51324.0,174672.0
4249,1221.0,2025-02-26,Others,Expense,29715.0,Credit Card,Swiggy,Surat,Transaction,43177.0,99116.0
4250,1287.0,2024-03-04,Bills,Expense,24074.0,Credit Card,Swiggy,Surat,Transaction,95039.0,92804.0
4251,1240.0,2024-06-26,Bills,Expense,26600.0,Cash,Swiggy,Ahmedabad,Transaction,45585.0,58402.0
4252,1020.0,2024-10-22,Food,Expense,45780.0,Net Banking,College,Ahmedabad,Transaction,85394.0,192392.0
4253,1497.0,2024-11-08,Shopping,Income,,Credit Card,DMart,Rajkot,Transaction,26441.0,11029.0
4254,1115.0,2025-10-15,Others,Income,4245.0,Wallet,DMart,Bhavnagar,Transaction,37743.0,103695.0
4255,1267.0,2024-06-26,Healthcare,Income,46885.0,Cash,Swiggy,Vadodara,Transaction,90301.0,33453.0
4256,1361.0,2024-01-10,Grocery,Expense,42969.0,Net Banking,College,Bhavnagar,Transaction,15200.0,72788.0
4257,1407.0,2024-02-04,Bills,Income,39671.0,Debit Card,Zomato,Surat,Transaction,29819.0,130764.0
4258,1019.0,2025-11-13,Shopping,Income,28862.0,Debit Card,Cinema,Bhavnagar,Transaction,56200.0,63357.0
4259,1356.0,2025-09-27,Healthcare,Income,35750.0,UPI,Cinema,Rajkot,Transaction,67888.0,120785.0
4260,1459.0,2024-03-22,Bills,Expense,36451.0,Net Banking,Electricity,Vadodara,Transaction,82177.0,161002.0
4261,1439.0,2025-09-04,Healthcare,Income,25854.0,Debit Card,Amazon,Bhavnagar,Transaction,76063.0,146312.0
4262,1228.0,2026-04-22,Shopping,Income,26705.0,Net Banking,Pharmacy,Rajkot,Transaction,94429.0,74551.0
4263,1004.0,2025-08-08,Healthcare,Income,1717.0,Net Banking,Cinema,Vadodara,Transaction,45472.0,460.0
4264,1037.0,2024-12-16,Rent,Income,27188.0,Cash,Local Shop,Vadodara,Transaction,93287.0,85782.0
4265,1049.0,2024-12-07,Education,Expense,5168.0,Cash,DMart,Bhavnagar,Transaction,,159504.0
4266,1311.0,2025-09-10,Food,Expense,20487.0,Net Banking,College,Rajkot,Transaction,11582.0,174740.0
4267,1252.0,2024-09-21,Education,Income,43054.0,Net Banking,College,Rajkot,Transaction,84920.0,11238.0
4268,1020.0,2025-01-10,Rent,Expense,46776.0,Credit Card,Amazon,Surat,Transaction,54670.0,25066.0
4269,1078.0,2024-12-29,Others,Expense,18003.0,Credit Card,College,Rajkot,Transaction,96134.0,90302.0
4270,1053.0,2025-10-28,Healthcare,Expense,48997.0,Wallet,Local Shop,Vadodara,Transaction,11843.0,127554.0
4271,1293.0,2024-07-11,Food,Income,20007.0,Credit Card,DMart,Ahmedabad,Transaction,39203.0,131628.0
4272,1264.0,2024-03-21,Travel,Income,28102.0,Debit Card,Uber,Vadodara,Transaction,28854.0,78728.0
4273,1479.0,2024-04-06,Grocery,Expense,13422.0,Cash,Uber,Vadodara,Transaction,51172.0,34314.0
4274,1496.0,2024-08-27,Bills,Expense,17551.0,Cash,Swiggy,Surat,Transaction,17640.0,39882.0
4275,1409.0,2024-01-07,Education,Expense,28344.0,Cash,Amazon,Surat,Transaction,96700.0,150208.0
4276,1154.0,2026-02-18,Shopping,Expense,32333.0,UPI,Local Shop,Surat,Transaction,13899.0,104911.0
4277,1493.0,2025-05-25,Entertainment,Income,34091.0,Credit Card,Zomato,Rajkot,Transaction,18044.0,61300.0
4278,1234.0,2024-09-17,Rent,Income,1851.0,Debit Card,Amazon,Ahmedabad,Transaction,55195.0,172291.0
4279,1389.0,2024-09-14,Others,Income,42811.0,Credit Card,Amazon,Bhavnagar,Transaction,86376.0,
4280,1147.0,2025-02-07,Rent,Expense,49936.0,Cash,Amazon,Vadodara,Transaction,60540.0,45502.0
4281,1040.0,2024-09-20,Rent,Expense,4263.0,Cash,Pharmacy,Rajkot,Transaction,,52480.0
4282,1242.0,2026-01-13,Shopping,Income,15501.0,Wallet,Amazon,Vadodara,Transaction,56205.0,134783.0
4283,1429.0,2024-05-13,Travel,Expense,2309.0,UPI,Cinema,Rajkot,Transaction,7353.0,196017.0
4284,1433.0,2025-03-08,Travel,Income,41504.0,Wallet,College,Rajkot,Transaction,15730.0,13500.0
4285,,2025-07-30,Shopping,Expense,23810.0,Net Banking,Local Shop,Vadodara,Transaction,39378.0,151411.0
4286,1293.0,2026-01-19,Healthcare,Expense,34328.0,Debit Card,Swiggy,Ahmedabad,Transaction,81113.0,141930.0
4287,1393.0,2024-06-06,Education,Income,765.0,Debit Card,Pharmacy,Vadodara,Transaction,36209.0,140889.0
4288,1164.0,2024-07-17,Rent,Income,5198.0,Credit Card,Pharmacy,Rajkot,Transaction,38331.0,
4289,1102.0,2024-10-14,Bills,Expense,13878.0,Wallet,Pharmacy,Surat,Transaction,71430.0,83512.0
4290,1239.0,2026-02-10,Bills,Income,216.0,Wallet,Pharmacy,Bhavnagar,Transaction,20312.0,150919.0
4291,1414.0,2025-09-03,Food,Expense,22414.0,Debit Card,College,Vadodara,Transaction,50095.0,40679.0
4292,1308.0,2024-05-06,Food,Expense,33058.0,UPI,Pharmacy,Surat,Transaction,64877.0,181863.0
4293,1498.0,2024-05-18,Bills,Income,18403.0,Debit Card,Amazon,Vadodara,Transaction,14275.0,16827.0
4294,1278.0,2025-04-14,Food,Expense,,Net Banking,Uber,Bhavnagar,Transaction,60431.0,199344.0
4295,1116.0,2026-03-21,Others,Income,39151.0,UPI,College,Bhavnagar,Transaction,46176.0,199922.0
4296,1400.0,2025-12-31,Rent,Income,37367.0,Debit Card,Zomato,Rajkot,Transaction,44178.0,102124.0
4297,1443.0,2024-03-19,Travel,Income,12738.0,UPI,Zomato,Surat,Transaction,52317.0,123684.0
4298,1118.0,2025-02-21,Travel,Income,28913.0,Debit Card,Uber,Rajkot,Transaction,92553.0,190469.0
4299,1278.0,2024-12-31,Food,Expense,23215.0,Wallet,Amazon,Rajkot,Transaction,84365.0,120974.0
4300,1311.0,2024-06-23,Healthcare,Income,32139.0,Debit Card,College,Bhavnagar,Transaction,32242.0,2657.0
4301,1434.0,2024-08-18,Shopping,Income,40069.0,Debit Card,College,Surat,Transaction,16929.0,101701.0
4302,1176.0,2024-07-02,Others,Expense,39553.0,Credit Card,College,Ahmedabad,Transaction,88979.0,166797.0
4303,1374.0,2024-08-15,Others,Income,24010.0,Wallet,Amazon,Bhavnagar,Transaction,39919.0,145315.0
4304,1364.0,2024-04-24,Shopping,Income,25346.0,Credit Card,Amazon,Surat,Transaction,86864.0,87865.0
4305,1210.0,2025-08-27,Healthcare,Income,48231.0,Credit Card,DMart,Bhavnagar,Transaction,42150.0,40631.0
4306,1053.0,2026-04-12,Healthcare,Income,4124.0,Wallet,DMart,Rajkot,Transaction,64000.0,113820.0
4307,1302.0,2026-03-20,Shopping,Income,21469.0,Cash,Zomato,Surat,Transaction,60293.0,142831.0
4308,1182.0,2026-04-17,Education,Income,33072.0,Wallet,Uber,Bhavnagar,Transaction,66055.0,148905.0
4309,1268.0,2024-09-23,Entertainment,Income,14211.0,Wallet,Cinema,Vadodara,Transaction,56345.0,91714.0
4310,1275.0,2025-03-02,Rent,Income,27776.0,Wallet,Uber,Ahmedabad,Transaction,41637.0,93430.0
4311,1353.0,2024-02-07,Bills,Expense,4420.0,Credit Card,Cinema,Surat,Transaction,32428.0,73074.0
4312,1389.0,2026-02-08,Shopping,Expense,47974.0,Cash,Amazon,Vadodara,Transaction,82077.0,160644.0
4313,1353.0,2024-08-26,Rent,Income,15940.0,Credit Card,Pharmacy,Surat,Transaction,37192.0,113865.0
4314,1381.0,2025-01-19,Education,Income,12015.0,Cash,Electricity,Bhavnagar,Transaction,83711.0,35657.0
4315,1133.0,2025-09-27,Shopping,Expense,11595.0,Debit Card,Amazon,Rajkot,Transaction,84980.0,29887.0
4316,1485.0,2025-06-29,Others,Expense,30950.0,Wallet,Electricity,Rajkot,Transaction,63822.0,58824.0
4317,1395.0,2026-02-20,Healthcare,Expense,49082.0,Net Banking,College,Rajkot,Transaction,55428.0,99800.0
4318,,2025-09-06,Grocery,Expense,20975.0,Credit Card,Swiggy,Surat,Transaction,54240.0,45689.0
4319,1396.0,2025-02-21,Healthcare,Expense,25073.0,Cash,Uber,Rajkot,Transaction,22420.0,112718.0
4320,1400.0,2024-06-04,Bills,Income,1700.0,Debit Card,Electricity,Bhavnagar,Transaction,21293.0,194448.0
4321,1144.0,2025-12-06,Shopping,Expense,12654.0,Wallet,Cinema,Bhavnagar,Transaction,36650.0,108150.0
4322,1279.0,2025-06-24,Healthcare,Expense,35406.0,Credit Card,Uber,Ahmedabad,Transaction,35661.0,135051.0
