Trade_ID,Date,Company,Open,High,Low,Close,Volume,Market_Cap_Cr,PE_Ratio
4217,2024-07-20,Tata Motors,552.95,567.43,521.49,550.51,698957.0,34771.0,26.0
4218,2024-07-21,Tata Motors,2701.15,2851.07,2573.84,2811.45,875809.0,224597.0,21.0
4219,2024-07-22,HCL,1598.07,1685.55,1510.52,1674.51,351282.0,38098.0,53.0
4220,2024-07-23,Infosys,1517.44,1556.31,1415.11,1544.67,593609.0,46041.0,39.0
4221,2024-07-24,HDFC,2431.28,2477.47,2320.89,2388.05,883763.0,120417.0,48.0
4222,2024-07-25,Adani,104.66,250.6,99.07,138.4,615338.0,225876.0,49.0
4223,2024-07-26,HDFC,2005.31,2061.48,1921.64,2009.46,535017.0,447274.0,45.0
4224,2024-07-27,SBI,2938.04,2973.38,2806.29,2919.37,443194.0,486313.0,33.0
4225,2024-07-28,SBI,685.49,824.77,552.75,718.22,542922.0,459788.0,
4226,2024-07-29,HCL,436.7,566.37,373.45,496.69,7992.0,438021.0,30.0
4227,2024-07-30,Adani,1009.87,1081.16,901.32,1014.92,35391.0,210331.0,35.0
4228,2024-07-31,TCS,789.4,839.46,759.87,782.19,562201.0,368767.0,56.0
4229,2024-08-01,Infosys,2839.92,2915.55,2718.11,2776.31,128155.0,129044.0,5.0
4230,2024-08-02,Adani,2535.13,2622.79,2433.01,2544.73,340420.0,199501.0,55.0
4231,2024-08-03,TCS,266.59,338.1,154.02,185.15,390570.0,53850.0,10.0
4232,2024-08-04,Infosys,2619.26,2768.03,2510.94,2535.55,960694.0,412753.0,
4233,2024-08-05,TCS,1787.34,1861.82,1658.27,1712.18,207791.0,259009.0,49.0
4234,2024-08-06,SBI,2408.75,2534.45,2401.99,2449.41,15134.0,317776.0,60.0
4235,2024-08-07,ICICI,229.19,341.94,94.93,231.73,552962.0,20358.0,29.0
4236,2024-08-08,Tata Motors,213.12,216.53,164.17,200.9,531773.0,233914.0,60.0
4237,2024-08-09,ICICI,2409.28,2472.51,2296.17,2334.44,745656.0,268334.0,5.0
4238,2024-08-10,SBI,825.45,906.86,769.48,828.38,365186.0,462904.0,51.0
4239,2024-08-11,Adani,2525.28,2653.58,2470.96,2592.13,708820.0,156783.0,54.0
4240,2024-08-12,Adani,145.17,217.82,86.25,145.53,128149.0,23760.0,14.0
4241,2024-08-13,Tata Motors,152.16,246.53,108.32,245.1,552727.0,163445.0,43.0
4242,2024-08-14,TCS,462.06,533.35,362.46,479.74,60512.0,433960.0,18.0
4243,2024-08-15,HCL,424.1,509.86,350.92,434.0,340982.0,192195.0,18.0
4244,2024-08-16,Reliance,827.38,857.72,731.43,777.03,523413.0,235687.0,15.0
4245,2024-08-17,Infosys,2487.7,2489.45,2417.15,2430.7,10138.0,81982.0,35.0
4246,2024-08-18,HDFC,1474.47,1501.49,1326.81,1329.12,691971.0,133264.0,26.0
4247,2024-08-19,Wipro,2082.64,2087.81,2006.79,2072.82,76159.0,431642.0,37.0
4248,2024-08-20,Infosys,255.01,362.56,194.84,319.95,866199.0,283837.0,59.0
4249,2024-08-21,Tata Motors,1754.0,1833.66,1617.48,1828.93,781454.0,359876.0,13.0
4250,2024-08-22,HDFC,1769.27,1863.05,1691.72,1822.32,776151.0,290422.0,15.0
4251,2024-08-23,Infosys,2696.72,2710.27,2642.84,2660.37,286054.0,38583.0,30.0
4252,2024-08-24,ICICI,1434.02,1482.87,1299.1,1399.1,23211.0,57810.0,32.0
4253,2024-08-25,Reliance,509.83,525.95,486.73,511.45,347185.0,425209.0,
4254,2024-08-26,Wipro,974.97,1079.82,830.05,1000.07,109543.0,355125.0,53.0
4255,2024-08-27,HCL,740.38,754.06,607.77,634.19,803636.0,390771.0,18.0
4256,2024-08-28,HCL,1229.84,1283.87,1205.71,1220.53,286997.0,169919.0,32.0
4257,2024-08-29,HDFC,1761.07,1884.17,1630.05,1681.97,372760.0,293525.0,22.0
4258,2024-08-30,HCL,1390.97,1480.08,1380.47,1464.33,898035.0,320067.0,44.0
4259,2024-08-31,Wipro,2336.58,2340.06,2204.64,2223.29,461630.0,148581.0,13.0
4260,2024-09-01,SBI,1914.52,2054.1,1799.21,1811.34,138109.0,,
4261,2024-09-02,Tata Motors,1447.53,1560.63,1369.81,1379.78,138060.0,380612.0,40.0
4262,2024-09-03,HCL,2069.99,2070.87,1947.02,1998.49,603152.0,340541.0,50.0
4263,2024-09-04,HCL,2310.69,2420.13,2253.4,2300.49,146044.0,221257.0,11.0
4264,2024-09-05,HDFC,385.35,484.68,253.55,343.92,316323.0,200256.0,52.0
4265,2024-09-06,SBI,415.12,536.55,284.21,453.02,902672.0,183063.0,24.0
4266,2024-09-07,HCL,975.16,1002.95,870.77,967.89,677906.0,178584.0,12.0
4267,2024-09-08,Infosys,334.38,374.78,292.48,323.32,662937.0,327877.0,6.0
4268,2024-09-09,HCL,216.08,256.68,149.83,161.12,117138.0,325829.0,30.0
4269,2024-09-10,Adani,1982.72,2042.78,1953.48,1975.84,725787.0,330771.0,13.0
4270,2024-09-11,HDFC,2361.28,2387.18,2355.16,2359.65,181583.0,457553.0,17.0
4271,2024-09-12,HDFC,645.09,651.32,500.47,508.46,583695.0,258742.0,53.0
4272,2024-09-13,Wipro,2913.14,2916.89,2858.06,2865.01,531107.0,223184.0,51.0
4273,2024-09-14,Tata Motors,2060.35,2078.59,2021.49,2030.35,626339.0,378027.0,23.0
4274,2024-09-15,Adani,2694.66,2840.67,2582.2,2751.49,79370.0,470317.0,54.0
4275,2024-09-16,HDFC,2544.37,2670.05,2427.07,2623.06,409928.0,340172.0,16.0
4276,2024-09-17,TCS,1249.86,1278.05,1159.99,1228.94,317899.0,173096.0,43.0
4277,2024-09-18,Wipro,645.26,696.36,610.17,621.27,50314.0,77593.0,40.0
4278,2024-09-19,TCS,2200.65,2350.25,2176.64,2192.78,421995.0,149874.0,51.0
4279,2024-09-20,HDFC,1626.8,1689.32,1624.93,1678.27,643365.0,452648.0,41.0
4280,2024-09-21,SBI,2762.85,2886.62,2712.09,2807.34,407071.0,401861.0,7.0
4281,2024-09-22,Reliance,1059.75,1138.37,958.65,1137.41,221001.0,213583.0,44.0
4282,2024-09-23,Infosys,274.15,350.73,182.67,347.0,881106.0,198840.0,37.0
4283,2024-09-24,ICICI,1634.28,1648.21,1618.98,1625.46,113459.0,9868.0,19.0
4284,2024-09-25,Infosys,606.02,660.26,546.04,619.78,936134.0,77258.0,33.0
4285,2024-09-26,HDFC,2886.83,2928.15,2861.72,2904.06,913187.0,115435.0,51.0
4286,2024-09-27,Wipro,1996.84,2043.61,1967.03,2000.31,891997.0,356437.0,47.0
4287,2024-09-28,HDFC,360.04,434.58,321.01,342.56,742546.0,150940.0,38.0
4288,2024-09-29,SBI,2508.57,2607.22,2447.26,2560.81,259720.0,410716.0,23.0
4289,2024-09-30,HCL,1339.8,1344.17,1234.84,1314.55,984554.0,423702.0,50.0
4290,2024-10-01,Wipro,2291.64,2339.05,2167.14,2221.28,705877.0,343650.0,47.0
4291,2024-10-02,Infosys,1383.48,1480.99,1251.07,1417.49,245452.0,456936.0,36.0
4292,2024-10-03,TCS,915.42,963.45,844.7,884.91,359791.0,378007.0,19.0
4293,2024-10-04,TCS,1220.88,1324.22,1169.88,1290.42,964938.0,273042.0,29.0
4294,2024-10-05,HDFC,2946.46,3092.64,2891.23,2977.28,926600.0,88800.0,60.0
4295,2024-10-06,SBI,335.01,484.18,249.0,270.74,634942.0,64789.0,16.0
4296,2024-10-07,Adani,2362.1,2460.87,2313.03,2457.35,243263.0,470459.0,48.0
4297,2024-10-08,Wipro,631.17,772.97,571.28,657.68,65157.0,196317.0,47.0
4298,2024-10-09,SBI,2888.79,2994.83,2794.17,2956.79,,196186.0,38.0
4299,2024-10-10,ICICI,113.16,213.58,50.0,157.71,175474.0,16732.0,15.0
4300,2024-10-11,HCL,2951.13,2994.56,2852.8,2988.35,306126.0,311092.0,6.0
4301,2024-10-12,Reliance,1573.16,1591.37,1497.13,1545.32,70131.0,228032.0,32.0
4302,2024-10-13,Infosys,2760.16,2821.67,2686.0,2723.63,606473.0,431592.0,52.0
4303,2024-10-14,Tata Motors,1197.08,1299.34,1161.17,1220.06,4015.0,331227.0,30.0
4304,2024-10-15,Adani,2699.9,2713.95,2642.53,2660.52,872976.0,457429.0,22.0
4305,2024-10-16,TCS,2791.98,2843.8,2671.14,2816.67,693408.0,314790.0,17.0
4306,2024-10-17,Reliance,2787.77,2815.78,2665.13,2769.59,49047.0,100541.0,10.0
4307,2024-10-18,HCL,1435.69,1527.42,1337.93,1343.98,132862.0,205076.0,31.0
4308,2024-10-19,ICICI,1614.05,1686.46,1499.46,1566.76,322069.0,378390.0,34.0
4309,2024-10-20,Reliance,1097.03,1111.92,1093.96,1106.99,311931.0,58166.0,23.0
4310,2024-10-21,Tata Motors,711.45,764.03,673.1,683.23,153764.0,144641.0,39.0
4311,2024-10-22,Infosys,548.46,581.45,450.24,486.47,407718.0,87126.0,5.0
4312,2024-10-23,Tata Motors,289.04,390.72,218.57,347.62,204231.0,279044.0,39.0
4313,2024-10-24,ICICI,2572.63,2655.98,2524.53,2599.38,351258.0,,24.0
4314,2024-10-25,TCS,1687.73,1808.08,1556.93,1630.73,64090.0,143308.0,
4315,2024-10-26,SBI,2286.9,2365.18,2255.45,2290.34,334289.0,301924.0,
4316,2024-10-27,Wipro,1410.84,1550.9,1306.59,1489.96,944553.0,461911.0,32.0
4317,2024-10-28,ICICI,2073.59,2126.65,1968.42,2001.99,73830.0,291580.0,60.0
4318,2024-10-29,ICICI,2398.95,2476.93,2344.76,2380.1,410917.0,411830.0,23.0
4319,2024-10-30,Tata Motors,1160.05,1244.45,1080.46,1098.48,731418.0,263601.0,40.0
4320,2024-10-31,Tata Motors,783.04,911.62,760.53,848.23,457240.0,60638.0,18.0
4321,2024-11-01,Wipro,167.2,265.7,135.06,156.2,454484.0,447281.0,13.0
4322,2024-11-02,HDFC,256.66,372.98,137.4,294.62,653129.0,203130.0,15.0
4323,2024-11-03,Adani,1582.76,1667.8,1495.31,1611.25,439922.0,166864.0,32.0
4324,2024-11-04,Reliance,1483.03,1607.69,1363.9,1542.48,861155.0,92438.0,40.0
4325,2024-11-05,HCL,1022.95,1064.61,995.91,1004.16,425859.0,346605.0,29.0
4326,2024-11-06,Infosys,372.3,473.95,345.45,399.95,483513.0,382804.0,16.0
4327,2024-11-07,TCS,1144.49,1244.63,1024.02,1198.44,616066.0,409327.0,54.0
4328,2024-11-08,HDFC,704.67,754.68,650.23,716.24,823299.0,472237.0,29.0
4329,2024-11-09,Tata Motors,2175.11,2179.37,2059.93,2076.49,60442.0,308141.0,38.0
4330,2024-11-10,Infosys,2379.43,2502.97,2337.96,2344.68,880033.0,367026.0,34.0
4331,2024-11-11,Wipro,2823.58,2900.74,2773.78,2829.0,548255.0,117663.0,22.0
4332,2024-11-12,HCL,900.25,947.03,820.54,821.55,441013.0,296059.0,52.0
4333,2024-11-13,Adani,762.69,815.16,697.56,756.43,863556.0,395157.0,42.0
4334,2024-11-14,SBI,2106.47,2165.66,2020.18,2063.64,212250.0,303702.0,49.0
4335,2024-11-15,HDFC,2179.84,2300.15,2046.58,2209.6,713335.0,327455.0,46.0
4336,2024-11-16,HDFC,1675.06,1681.33,1539.54,1658.22,,280296.0,31.0
4337,2024-11-17,ICICI,342.32,421.03,319.26,342.08,1794.0,141968.0,46.0
4338,2024-11-18,ICICI,2573.59,2674.38,2478.76,2559.88,785982.0,42351.0,38.0
4339,2024-11-19,ICICI,2631.52,2665.9,2506.1,2618.56,675573.0,358324.0,21.0
4340,2024-11-20,Infosys,2609.13,2731.53,2576.23,2590.06,205403.0,311489.0,38.0
4341,2024-11-21,HCL,2684.72,2726.99,2573.91,2681.31,628487.0,95247.0,12.0
4342,2024-11-22,HDFC,1809.77,1902.85,1797.38,1876.7,770924.0,106511.0,51.0
4343,2024-11-23,Adani,2917.64,2926.22,2866.98,2910.83,439064.0,13172.0,34.0
4344,2024-11-24,Adani,453.41,493.27,378.96,489.03,488795.0,256159.0,37.0
4345,2024-11-25,SBI,1991.01,2053.27,1949.3,1990.23,408285.0,,32.0
4346,2024-11-26,HDFC,345.23,408.97,306.39,332.83,659571.0,80073.0,51.0
4347,2024-11-27,Wipro,1823.82,1852.17,1796.38,1813.34,764494.0,449013.0,52.0
4348,2024-11-28,Tata Motors,949.8,1025.75,837.33,947.68,841845.0,71274.0,53.0
4349,2024-11-29,Reliance,305.51,435.29,163.26,185.19,514837.0,,23.0
4350,2024-11-30,ICICI,1775.91,1789.72,1679.19,1779.8,181705.0,117202.0,53.0
4351,2024-12-01,HCL,349.19,385.73,285.36,354.02,448332.0,160155.0,26.0
4352,2024-12-02,HCL,821.63,944.77,672.43,869.36,670973.0,484940.0,24.0
4353,2024-12-03,HDFC,1382.03,1444.53,1241.62,1418.22,124788.0,348332.0,38.0
4354,2024-12-04,Reliance,1126.95,1263.34,1084.2,1115.17,633020.0,347777.0,
4355,2024-12-05,Wipro,2814.76,2917.14,2806.47,2866.79,479316.0,203590.0,16.0
4356,2024-12-06,SBI,2182.02,2269.25,2143.37,2177.35,754965.0,80590.0,52.0
4357,2024-12-07,Wipro,2464.64,2516.6,2370.02,2396.11,500375.0,278985.0,16.0
4358,2024-12-08,Adani,2656.75,2794.49,2509.86,2590.95,676271.0,261367.0,20.0
4359,2024-12-09,SBI,2996.73,3042.57,2892.91,2936.2,100988.0,27599.0,45.0
4360,2024-12-10,Reliance,1480.55,1550.77,1432.51,1473.61,566659.0,375733.0,37.0
4361,2024-12-11,HDFC,352.47,369.42,339.78,340.62,,276942.0,10.0
4362,2024-12-12,Wipro,208.34,251.39,72.63,157.92,72298.0,308114.0,50.0
4363,2024-12-13,Reliance,1697.14,1744.5,1583.29,1713.0,979673.0,136808.0,60.0
4364,2024-12-14,Wipro,2697.44,2814.76,2586.92,2631.1,561485.0,25988.0,21.0
4365,2024-12-15,HCL,485.92,513.2,469.0,483.72,255898.0,148844.0,
4366,2024-12-16,Adani,143.17,157.63,50.0,139.22,303889.0,271992.0,52.0
4367,2024-12-17,Reliance,2914.42,2960.7,2895.1,2901.07,918369.0,206935.0,29.0
4368,2024-12-18,HCL,506.99,656.56,497.03,590.41,366825.0,307128.0,
4369,2024-12-19,Adani,557.78,686.1,540.08,551.25,804231.0,334700.0,23.0
4370,2024-12-20,ICICI,1987.87,2018.31,1910.43,2010.45,562030.0,8244.0,10.0
4371,2024-12-21,Reliance,1263.75,1403.43,1228.47,1313.37,342147.0,417576.0,33.0
4372,2024-12-22,HDFC,2783.04,2806.06,2643.94,2646.98,924569.0,212010.0,60.0
4373,2024-12-23,ICICI,1987.95,2019.21,1953.19,2001.79,338679.0,105749.0,13.0
4374,2024-12-24,HCL,2214.66,2225.73,2099.4,2180.91,743720.0,482623.0,24.0
4375,2024-12-25,Infosys,979.33,995.41,898.47,954.9,257962.0,351016.0,9.0
4376,2024-12-26,HDFC,2666.16,2800.7,2552.46,2783.4,496341.0,278901.0,39.0
4377,2024-12-27,SBI,258.19,397.08,179.62,241.83,855184.0,272750.0,15.0
4378,2024-12-28,ICICI,1918.76,1974.56,1880.7,1967.52,491229.0,288216.0,36.0
4379,2024-12-29,Wipro,2613.36,2761.54,2596.99,2605.98,990092.0,377754.0,46.0
4380,2024-12-30,TCS,2094.86,2120.84,1989.83,2115.02,451431.0,34903.0,19.0
4381,2024-01-01,Tata Motors,2199.03,2201.1,2142.88,2198.09,367296.0,489289.0,57.0
4382,2024-01-02,HDFC,1207.38,1233.14,1098.82,1224.31,720662.0,388104.0,42.0
4383,2024-01-03,Infosys,712.33,827.29,595.34,709.65,,170520.0,23.0
4384,2024-01-04,HCL,2247.29,2336.81,2122.01,2180.98,358584.0,470493.0,6.0
4385,2024-01-05,Reliance,223.31,348.03,204.12,322.81,640160.0,434959.0,31.0
4386,2024-01-06,HCL,1489.77,1513.09,1469.74,1493.79,838496.0,115281.0,9.0
4387,2024-01-07,Tata Motors,461.82,607.22,454.48,564.91,921908.0,143901.0,8.0
4388,2024-01-08,HDFC,2907.5,2939.94,2795.17,2800.83,55925.0,430612.0,21.0
4389,2024-01-09,Infosys,1472.3,1516.55,1466.74,1505.36,75399.0,208139.0,
4390,2024-01-10,ICICI,1288.04,1335.51,1185.73,1194.4,2821.0,124686.0,32.0
4391,2024-01-11,Adani,274.22,357.45,174.81,207.37,201943.0,285346.0,27.0
4392,2024-01-12,SBI,1968.67,2041.83,1877.39,1882.99,143981.0,375232.0,50.0
4393,2024-01-13,Adani,2216.06,2356.06,2175.7,2329.54,59615.0,203705.0,34.0
4394,2024-01-14,Reliance,1956.43,2061.52,1819.75,1873.23,764014.0,203029.0,35.0
4395,2024-01-15,Infosys,1820.16,1881.22,1783.74,1858.41,430302.0,349624.0,9.0
4396,2024-01-16,Wipro,1386.41,1496.93,1277.58,1314.76,28239.0,337205.0,58.0
4397,2024-01-17,Wipro,1357.2,1478.77,1272.47,1303.79,198783.0,50448.0,59.0
4398,2024-01-18,HDFC,1246.57,1270.77,1201.13,1270.54,916014.0,464729.0,28.0
4399,2024-01-19,ICICI,2346.67,2467.85,2224.12,2467.75,751823.0,405640.0,53.0
4400,2024-01-20,ICICI,958.46,1108.11,942.86,981.35,414298.0,194333.0,11.0
4401,2024-01-21,Infosys,508.98,609.18,391.7,492.28,780301.0,22621.0,40.0
4402,2024-01-22,HCL,1974.64,2067.93,1965.57,2018.02,420509.0,352728.0,36.0
4403,2024-01-23,HCL,1227.65,1373.57,1145.51,1244.54,83957.0,78490.0,31.0
4404,2024-01-24,SBI,2968.41,3045.97,2918.67,3038.35,525078.0,195445.0,18.0
4405,2024-01-25,SBI,1273.68,1388.14,1143.71,1375.48,765012.0,328374.0,6.0
4406,2024-01-26,SBI,572.97,585.13,429.62,485.71,446456.0,137861.0,28.0
4407,2024-01-27,Reliance,225.41,345.88,144.44,168.44,413965.0,439298.0,34.0
4408,2024-01-28,HCL,563.06,633.93,553.47,582.38,892997.0,60419.0,60.0
4409,2024-01-29,HDFC,1434.15,1575.41,1353.84,1538.62,497977.0,396532.0,15.0
4410,2024-01-30,ICICI,345.18,441.44,294.56,330.77,201025.0,346112.0,
4411,2024-01-31,Infosys,1923.09,2014.37,1890.91,1900.03,606769.0,99798.0,29.0
4412,2024-02-01,Tata Motors,1373.37,1482.95,1315.43,1440.23,525383.0,64938.0,30.0
4413,2024-02-02,Tata Motors,449.05,478.82,357.9,412.98,294015.0,186129.0,22.0
4414,2024-02-03,HDFC,2705.24,2724.02,2611.75,2658.25,615013.0,310654.0,23.0
4415,2024-02-04,Adani,191.31,273.5,124.59,155.37,31506.0,319991.0,11.0
4416,2024-02-05,Wipro,2684.91,2777.66,2613.62,2618.0,574760.0,381261.0,30.0
4417,2024-02-06,HCL,1876.54,1913.93,1857.01,1860.73,424361.0,45560.0,58.0
4418,2024-02-07,ICICI,735.76,880.56,726.42,750.36,621435.0,358949.0,25.0
4419,2024-02-08,SBI,809.35,900.87,672.56,723.48,726395.0,285858.0,25.0
4420,2024-02-09,Tata Motors,519.72,537.04,479.12,488.52,952496.0,290405.0,28.0
4421,2024-02-10,HCL,1613.48,1665.4,1593.15,1658.56,138753.0,407960.0,21.0
4422,2024-02-11,Infosys,959.42,1066.63,940.7,994.06,496646.0,263832.0,7.0
4423,2024-02-12,ICICI,2336.41,2374.29,2200.14,2274.27,893477.0,125139.0,13.0
4424,2024-02-13,Infosys,885.75,956.95,861.26,945.65,919739.0,294731.0,14.0
4425,2024-02-14,HCL,2626.11,2733.94,2534.46,2584.5,877829.0,320417.0,37.0
4426,2024-02-15,HDFC,2835.53,2891.0,2823.16,2850.83,14464.0,451304.0,42.0
4427,2024-02-16,HDFC,2489.2,2534.53,2432.04,2511.28,858794.0,383033.0,13.0
4428,2024-02-17,Adani,692.09,722.42,552.45,703.98,219824.0,428651.0,51.0
4429,2024-02-18,Reliance,2521.34,2523.03,2419.3,2500.76,175619.0,185027.0,31.0
4430,2024-02-19,Reliance,767.26,792.39,746.21,766.92,403340.0,55415.0,36.0
4431,2024-02-20,TCS,470.82,542.2,424.25,516.1,27574.0,307374.0,10.0
4432,2024-02-21,Tata Motors,891.46,940.54,770.89,842.12,623439.0,292098.0,33.0
4433,2024-02-22,Tata Motors,2566.13,2628.53,2419.21,2584.09,625133.0,20047.0,55.0
4434,2024-02-23,HDFC,1007.32,1154.62,1000.31,1120.64,199810.0,29393.0,15.0
4435,2024-02-24,Adani,2722.14,2823.72,2613.62,2687.61,913079.0,378417.0,49.0
4436,2024-02-25,SBI,846.0,911.73,779.69,799.33,238443.0,473382.0,54.0
4437,2024-02-26,HDFC,2207.4,2226.61,2063.55,2139.55,809581.0,347806.0,28.0
4438,2024-02-27,Reliance,479.09,603.33,431.66,571.67,380803.0,56479.0,9.0
4439,2024-02-28,TCS,1353.1,1359.79,1287.4,1325.17,847510.0,478063.0,56.0
4440,2024-02-29,Wipro,2232.55,2278.98,2180.35,2238.35,622315.0,220062.0,55.0
4441,2024-03-01,HDFC,2134.17,2170.95,2006.0,2022.8,371483.0,409884.0,17.0
4442,2024-03-02,SBI,1317.32,1397.7,1281.46,1288.82,596017.0,380667.0,44.0
4443,2024-03-03,Reliance,2854.72,2934.16,2749.51,2866.92,658588.0,315844.0,31.0
4444,2024-03-04,Adani,395.47,410.67,282.75,334.31,843493.0,133328.0,58.0
4445,2024-03-05,HDFC,2750.16,2796.85,2723.36,2733.13,970073.0,,60.0
4446,2024-03-06,Infosys,2828.67,2849.03,2817.75,2843.97,663911.0,368216.0,36.0
4447,2024-03-07,SBI,2516.82,2659.59,2428.79,2554.59,156539.0,440211.0,38.0
4448,2024-03-08,Adani,2023.63,2066.94,1937.73,2035.72,924528.0,443315.0,7.0
4449,2024-03-09,ICICI,1293.7,1418.18,1281.74,1392.32,628045.0,487785.0,52.0
4450,2024-03-10,Reliance,729.93,853.39,683.55,841.58,590165.0,54410.0,23.0
4451,2024-03-11,SBI,1608.61,1711.73,1524.32,1603.96,775497.0,366878.0,47.0
4452,2024-03-12,HDFC,1468.06,1571.84,1388.16,1535.12,98758.0,344941.0,36.0
4453,2024-03-13,SBI,729.82,849.86,613.77,664.34,70102.0,53365.0,59.0
4454,2024-03-14,HCL,588.51,729.78,499.5,547.75,3913.0,134633.0,50.0
4455,2024-03-15,HDFC,2827.59,2954.47,2805.16,2928.69,296974.0,442636.0,60.0
4456,2024-03-16,ICICI,1398.81,1458.51,1365.33,1437.62,838768.0,363723.0,51.0
4457,2024-03-17,Adani,2795.9,2849.25,2739.93,2745.05,363103.0,43053.0,58.0
4458,2024-03-18,Tata Motors,2379.81,2406.41,2285.32,2372.48,203093.0,446558.0,23.0
4459,2024-03-19,ICICI,1840.17,1887.52,1750.31,1768.45,881781.0,199836.0,33.0
4460,2024-03-20,Tata Motors,2517.06,2599.87,2381.67,2559.91,369361.0,289065.0,51.0
4461,2024-03-21,HCL,157.32,192.62,148.22,180.26,45739.0,329639.0,56.0
4462,2024-03-22,Infosys,2078.1,2178.36,1936.56,2110.67,276465.0,90049.0,26.0
4463,2024-03-23,Tata Motors,2464.47,2509.32,2379.56,2384.57,880534.0,473060.0,20.0
4464,2024-03-24,TCS,2802.52,2916.42,2758.48,2908.06,734312.0,453763.0,9.0
4465,2024-03-25,Infosys,798.22,853.3,762.8,847.31,197665.0,363406.0,52.0
4466,2024-03-26,Wipro,428.02,529.26,298.68,441.66,463122.0,118389.0,6.0
4467,2024-03-27,Wipro,1974.66,2077.56,1952.49,2062.7,258063.0,494566.0,48.0
4468,2024-03-28,SBI,827.69,841.81,680.99,723.47,6069.0,259233.0,29.0
4469,2024-03-29,TCS,2339.96,2442.11,2334.37,2352.61,558962.0,165976.0,32.0
4470,2024-03-30,Tata Motors,1612.77,1708.36,1517.44,1652.07,509033.0,488813.0,34.0
4471,2024-03-31,Adani,1110.97,1238.88,1038.55,1193.39,497838.0,10973.0,51.0
4472,2024-04-01,HCL,1580.94,1660.48,1541.08,1634.32,876325.0,284128.0,38.0
4473,2024-04-02,HCL,2482.13,2583.79,2371.52,2410.67,199855.0,451409.0,49.0
4474,2024-04-03,ICICI,2227.08,2263.4,2221.31,2243.35,914863.0,404166.0,43.0
4475,2024-04-04,Wipro,1150.61,1224.0,1030.49,1100.06,813901.0,333501.0,17.0
4476,2024-04-05,HCL,2857.02,2980.02,2804.91,2878.37,311772.0,72626.0,21.0
4477,2024-04-06,Tata Motors,984.62,1085.21,937.5,966.17,109967.0,45607.0,14.0
4478,2024-04-07,TCS,1394.36,1496.72,1352.16,1452.13,716093.0,352248.0,32.0
4479,2024-04-08,Tata Motors,2526.55,2635.26,2456.26,2553.61,689159.0,217975.0,16.0
4480,2024-04-09,TCS,2709.47,2795.7,2563.5,2720.83,290551.0,397274.0,46.0
4481,2024-04-10,Infosys,605.11,646.35,604.49,642.94,549497.0,102665.0,22.0
4482,2024-04-11,Infosys,2510.13,2571.55,2509.51,2565.84,875332.0,351530.0,19.0
4483,2024-04-12,Reliance,2424.17,2448.54,2309.95,2332.28,836838.0,83593.0,17.0
4484,2024-04-13,Wipro,1395.9,1463.82,1290.02,1368.39,301531.0,290415.0,58.0
4485,2024-04-14,TCS,1173.17,1315.91,1123.78,1258.68,,241515.0,58.0
4486,2024-04-15,Wipro,2494.94,2627.08,2393.16,2504.37,195887.0,254891.0,
4487,2024-04-16,Wipro,2101.73,2155.54,2071.69,2137.39,613058.0,19330.0,37.0
4488,2024-04-17,ICICI,2078.7,2145.84,2059.99,2135.47,863472.0,457220.0,18.0
4489,2024-04-18,Infosys,2232.18,2361.53,2164.77,2313.15,745315.0,249769.0,60.0
4490,2024-04-19,Tata Motors,1043.07,1085.82,982.4,990.29,601262.0,483174.0,37.0
4491,2024-04-20,Tata Motors,761.71,832.54,701.38,769.14,139415.0,25155.0,52.0
4492,2024-04-21,Reliance,868.8,976.63,824.66,837.74,430572.0,376475.0,34.0
4493,2024-04-22,TCS,2734.13,2821.7,2655.12,2771.29,28420.0,318691.0,41.0
4494,2024-04-23,SBI,459.62,538.08,329.47,453.33,791219.0,348943.0,20.0
4495,2024-04-24,SBI,2325.01,2396.26,2175.05,2385.11,836118.0,211043.0,54.0
4496,2024-04-25,TCS,945.56,1072.38,915.27,954.2,905356.0,73933.0,38.0
4497,2024-04-26,SBI,1781.09,1924.04,1758.43,1843.17,543001.0,321485.0,23.0
4498,2024-04-27,Tata Motors,2108.33,2204.48,2100.58,2203.6,147960.0,313895.0,46.0
4499,2024-04-28,HCL,1921.48,1945.83,1850.73,1936.79,117221.0,385393.0,15.0
4500,2024-04-29,Wipro,2619.21,2707.78,2533.24,2695.85,498136.0,440904.0,32.0
4501,2024-04-30,Reliance,2933.19,3045.73,2796.62,3044.57,778157.0,363576.0,27.0
4502,2024-05-01,HCL,1321.19,1392.64,1225.85,1285.97,333157.0,394753.0,52.0
4503,2024-05-02,Adani,1266.97,1306.77,1229.02,1231.52,94057.0,355033.0,33.0
4504,2024-05-03,SBI,2951.17,3008.42,2828.58,2960.59,136935.0,172813.0,5.0
4505,2024-05-04,Infosys,2437.81,2580.26,2330.91,2548.76,979825.0,279622.0,30.0
4506,2024-05-05,Adani,2245.31,2373.96,2161.44,2242.58,214873.0,380650.0,38.0
4507,2024-05-06,TCS,920.46,1043.52,906.72,917.28,233336.0,440469.0,52.0
4508,2024-05-07,Adani,1038.43,1170.34,1034.3,1103.49,845455.0,39277.0,16.0
4509,2024-05-08,Tata Motors,2952.55,3015.06,2864.8,2887.05,,436619.0,53.0
4510,2024-05-09,HDFC,791.25,896.28,650.45,885.83,143699.0,347488.0,6.0
4511,2024-05-10,Infosys,1197.79,1208.49,1181.46,1206.48,51984.0,126481.0,31.0
