Date,Country,Region,Cases,Recovered,Deaths,Active,NewCases,NewDeaths,Lockdown,Vaccine
2020-05-03,Germany,Europe,29007.0,26270.0,298.0,2439,4597.0,5.0,73.5,79.0
2020-10-24,India,Asia,45516.0,37498.0,2274.0,5744,1543.0,79.0,60.0,78.1
2022-10-22,South Africa,Africa,370852.0,268730.0,7328.0,94794,2640.0,61.0,11.0,39.0
2021-04-07,India,Asia,400980.0,329268.0,,66259,4458.0,48.0,77.1,94.1
2020-03-24,Canada,North America,374253.0,195704.0,17664.0,160885,1229.0,100.0,33.6,87.7
2021-07-07,Brazil,South America,293880.0,284211.0,9267.0,402,3242.0,41.0,56.9,20.6
2021-04-13,South Africa,Africa,19654.0,12352.0,889.0,6413,879.0,53.0,24.1,40.1
2022-02-05,Canada,North America,233317.0,163048.0,3478.0,66791,2700.0,9.0,69.1,91.3
2021-10-29,Canada,North America,152289.0,76881.0,6510.0,68898,2732.0,47.0,38.1,86.9
2022-09-09,Italy,Europe,182192.0,117086.0,8867.0,56239,4145.0,96.0,71.6,47.0
2020-10-07,UK,Europe,253928.0,247073.0,2064.0,4791,1912.0,29.0,82.2,0.7
2021-01-31,Brazil,South America,481420.0,458897.0,10389.0,12134,1180.0,21.0,52.3,20.0
2021-11-10,USA,North America,240527.0,153038.0,9378.0,78111,3437.0,81.0,49.5,40.3
2023-01-31,Japan,Asia,115008.0,101408.0,3936.0,9664,2358.0,31.0,63.9,0.4
2020-04-14,USA,North America,349324.0,335180.0,1227.0,12917,3978.0,6.0,100.0,15.2
2023-02-03,Japan,Asia,23820.0,17904.0,621.0,5295,396.0,47.0,82.8,83.8
2022-02-08,India,Asia,37639.0,28339.0,919.0,8381,1092.0,72.0,68.1,85.5
2020-02-04,Canada,North America,413768.0,264578.0,7873.0,141317,971.0,99.0,91.0,5.4
2023-03-21,USA,North America,420816.0,284657.0,8522.0,127637,4193.0,99.0,43.4,84.8
2020-10-18,Brazil,South America,121170.0,107182.0,394.0,13594,4250.0,92.0,,1.6
2020-05-01,Brazil,South America,279928.0,144343.0,11719.0,123866,647.0,83.0,31.0,24.0
2021-11-08,USA,North America,356104.0,217095.0,14891.0,124118,3248.0,26.0,43.4,44.7
2022-03-05,Australia,Oceania,353725.0,238925.0,10514.0,104286,75.0,33.0,12.8,60.8
2023-01-16,Germany,Europe,461416.0,260133.0,20325.0,180958,3441.0,11.0,85.2,76.0
2022-08-15,Japan,Asia,91948.0,71367.0,256.0,20325,1847.0,42.0,26.8,18.5
2020-12-20,India,Asia,246808.0,154039.0,9055.0,83714,2085.0,27.0,26.8,51.7
2021-09-26,India,Asia,268981.0,255875.0,7751.0,5355,4908.0,22.0,49.4,14.1
2021-02-11,Brazil,South America,258365.0,160014.0,10738.0,87613,3503.0,69.0,83.6,40.6
2020-07-31,India,Asia,489414.0,455693.0,10440.0,23281,2443.0,34.0,14.4,92.1
2021-02-14,India,Asia,345587.0,291101.0,2574.0,51912,2525.0,66.0,33.9,52.6
2021-05-26,India,Asia,156121.0,136250.0,938.0,18933,,16.0,45.9,63.5
2023-01-03,Italy,Europe,124558.0,76890.0,3937.0,43731,4078.0,63.0,11.0,89.0
2020-02-12,Germany,Europe,84537.0,69728.0,2176.0,12633,3014.0,31.0,47.9,60.6
2020-04-03,India,Asia,375326.0,282085.0,1604.0,91637,887.0,46.0,96.9,26.7
2020-08-22,Australia,Oceania,86187.0,79433.0,3788.0,2966,1163.0,5.0,80.5,76.7
2022-11-01,Canada,North America,300192.0,170059.0,1892.0,128241,1827.0,47.0,41.2,64.2
2021-01-26,Canada,North America,6126.0,4989.0,116.0,1021,156.0,68.0,32.6,26.5
2023-02-15,South Africa,Africa,165756.0,152970.0,4238.0,8548,2938.0,76.0,26.2,61.4
2020-06-22,Japan,Asia,446804.0,403629.0,18387.0,24788,652.0,43.0,28.8,74.2
2021-01-31,Germany,Europe,19264.0,15580.0,344.0,3340,2345.0,81.0,79.2,92.8
2020-11-17,UK,Europe,234856.0,216446.0,9745.0,8665,1943.0,51.0,17.7,82.1
2021-09-15,UK,Europe,356574.0,202830.0,9169.0,144575,4182.0,24.0,94.3,7.3
2020-05-26,Japan,Asia,353939.0,221513.0,17467.0,114959,1532.0,33.0,11.4,
2022-09-18,Japan,Asia,376392.0,274559.0,4363.0,97470,1189.0,15.0,24.2,75.2
2022-10-09,Japan,Asia,397266.0,360854.0,5559.0,30853,1208.0,6.0,19.1,1.8
2023-02-23,Japan,Asia,421570.0,327266.0,3905.0,90399,4816.0,45.0,33.7,92.5
2021-01-12,Italy,Europe,181750.0,173841.0,7909.0,0,1567.0,39.0,46.8,6.9
2021-11-04,Canada,North America,109671.0,66292.0,3476.0,39903,1349.0,98.0,28.7,6.7
2021-10-31,Italy,Europe,388456.0,214176.0,211.0,174069,992.0,72.0,69.7,52.3
2020-01-27,Germany,Europe,275371.0,174069.0,5950.0,95352,1245.0,70.0,79.1,10.5
2022-01-23,UK,Europe,355.0,289.0,0.0,66,4413.0,27.0,62.1,86.5
2021-03-22,Brazil,South America,129713.0,91843.0,2256.0,35614,4849.0,71.0,93.3,65.8
2021-06-09,Italy,Europe,273169.0,257369.0,423.0,15377,1786.0,82.0,59.8,48.5
2020-02-23,Canada,North America,31821.0,16430.0,0.0,15391,584.0,80.0,45.4,62.8
2020-07-08,Canada,North America,373444.0,227638.0,2840.0,142966,4950.0,84.0,32.2,60.3
2021-06-27,Japan,Asia,77882.0,44600.0,3518.0,29764,2140.0,6.0,94.4,45.6
2020-08-24,India,Asia,9292.0,5986.0,145.0,3161,4932.0,98.0,73.9,32.1
2022-07-13,Italy,Europe,251530.0,168056.0,,75984,1779.0,98.0,58.6,80.0
2021-09-25,Japan,Asia,394942.0,235487.0,9480.0,149975,3193.0,29.0,57.9,13.9
2020-10-05,Brazil,South America,450368.0,273491.0,15049.0,161828,3590.0,61.0,64.6,49.8
2020-06-23,Australia,Oceania,265483.0,183104.0,9737.0,72642,1001.0,38.0,91.2,79.1
2021-11-27,Italy,Europe,344433.0,316892.0,13928.0,13613,492.0,47.0,84.7,56.8
2020-02-10,Japan,Asia,174906.0,127674.0,3601.0,43631,3267.0,43.0,83.6,85.5
2022-07-27,India,Asia,14588.0,9007.0,183.0,5398,,3.0,99.1,90.7
2022-08-12,USA,North America,91779.0,73653.0,3145.0,14981,4537.0,14.0,22.7,23.7
2020-02-10,Canada,North America,412339.0,377007.0,6514.0,28818,1122.0,76.0,76.3,22.4
2022-10-23,Germany,Europe,,283694.0,5200.0,28552,2012.0,23.0,41.3,18.1
2022-03-29,Brazil,South America,322982.0,215699.0,4352.0,102931,1570.0,12.0,91.4,37.1
2021-10-12,India,Asia,460013.0,347732.0,4602.0,107679,4248.0,84.0,72.9,93.9
2021-09-01,Brazil,South America,58595.0,49048.0,922.0,8625,56.0,0.0,66.9,34.2
2021-08-16,South Africa,Africa,392927.0,362891.0,12136.0,17900,2274.0,71.0,14.1,47.4
2020-10-13,UK,Europe,178662.0,90593.0,3847.0,84222,4546.0,97.0,97.6,32.2
2020-06-29,India,Asia,296825.0,249852.0,14278.0,32695,2105.0,70.0,97.8,96.7
2021-11-16,Japan,Asia,249864.0,127158.0,1531.0,121175,1719.0,10.0,90.6,43.9
2022-07-29,South Africa,Africa,349824.0,325427.0,8111.0,16286,4532.0,16.0,69.0,41.5
2020-04-06,Italy,Europe,397160.0,242091.0,839.0,154230,1753.0,89.0,71.8,12.6
2020-03-04,India,Asia,65610.0,50273.0,2298.0,13039,425.0,19.0,70.9,60.4
2022-09-27,Italy,Europe,380886.0,214248.0,1188.0,165450,1992.0,76.0,38.8,63.2
2023-04-01,UK,Europe,458350.0,438409.0,8494.0,11447,792.0,86.0,93.4,55.4
2022-05-31,Germany,Europe,104660.0,70304.0,3537.0,30819,1045.0,90.0,31.0,72.4
2022-12-28,Australia,Oceania,443039.0,324728.0,3274.0,115037,382.0,66.0,52.3,81.5
2020-04-19,Canada,North America,130872.0,112439.0,2265.0,16168,4674.0,16.0,31.0,34.2
2023-03-16,Japan,Asia,79202.0,46229.0,3694.0,29279,1882.0,68.0,49.9,89.6
2021-02-08,USA,North America,429759.0,256502.0,16297.0,156960,4429.0,31.0,62.7,29.0
2022-07-12,Canada,North America,191531.0,141158.0,8047.0,42326,4357.0,26.0,98.2,67.7
2022-03-23,Germany,Europe,443931.0,432387.0,1619.0,9925,4573.0,66.0,75.2,46.7
2020-11-18,UK,Europe,341708.0,311008.0,13259.0,17441,1039.0,56.0,57.0,44.2
2020-06-15,Australia,Oceania,352074.0,,4329.0,109889,969.0,94.0,36.2,20.7
2020-12-13,UK,Europe,204074.0,169987.0,2962.0,31125,396.0,17.0,50.3,42.0
2022-08-21,South Africa,Africa,432663.0,221464.0,18649.0,192550,719.0,36.0,45.5,29.5
2021-06-17,Japan,Asia,220936.0,168343.0,7501.0,45092,98.0,22.0,62.4,66.9
2022-07-16,Japan,Asia,326189.0,260678.0,5395.0,60116,3126.0,,65.1,94.4
2021-03-01,USA,North America,379073.0,261247.0,13444.0,104382,4924.0,92.0,99.1,60.6
2022-11-28,Australia,Oceania,68453.0,41711.0,3262.0,23480,121.0,67.0,71.9,7.2
2020-12-26,UK,Europe,74003.0,42364.0,991.0,30648,2626.0,27.0,12.5,55.1
2020-02-06,Italy,Europe,207361.0,127723.0,6440.0,73198,1224.0,81.0,44.2,90.5
2022-05-27,Brazil,South America,201124.0,101453.0,1604.0,98067,4758.0,,64.5,50.7
2021-04-02,Brazil,South America,146328.0,122533.0,358.0,23437,1972.0,17.0,12.5,43.9
2023-04-21,India,Asia,464751.0,345828.0,23150.0,95773,4863.0,36.0,62.8,54.4
2022-12-07,UK,Europe,8299.0,5274.0,251.0,2774,4355.0,83.0,17.3,73.0
2020-02-22,Brazil,South America,265492.0,253349.0,12143.0,0,3298.0,87.0,62.0,98.5
2021-03-14,Brazil,South America,223626.0,194875.0,3302.0,25449,3386.0,25.0,83.7,12.3
2021-09-23,UK,Europe,54050.0,32941.0,2698.0,18411,2109.0,68.0,24.9,66.4
2023-04-14,UK,Europe,73432.0,48230.0,112.0,25090,2683.0,20.0,68.5,77.4
2022-07-17,India,Asia,282385.0,218599.0,,56332,1200.0,62.0,85.7,4.2
2021-03-08,South Africa,Africa,125161.0,71216.0,4780.0,49165,2224.0,59.0,83.9,20.6
2021-03-25,South Africa,Africa,419342.0,382980.0,15077.0,21285,3338.0,78.0,36.8,1.9
2023-01-08,Brazil,South America,377794.0,225864.0,3888.0,148042,2381.0,85.0,91.9,30.4
2022-10-11,Japan,Asia,589.0,305.0,20.0,264,2809.0,62.0,22.8,54.5
2020-08-06,Japan,Asia,346903.0,295042.0,7554.0,44307,2160.0,100.0,56.1,26.8
2021-03-03,India,Asia,282644.0,233336.0,1671.0,47637,3637.0,68.0,73.3,15.3
2021-05-30,Germany,Europe,363348.0,334195.0,17348.0,11805,254.0,74.0,16.0,24.6
2023-02-28,South Africa,Africa,212256.0,121312.0,10611.0,80333,4493.0,28.0,16.3,14.7
2020-02-03,Germany,Europe,64566.0,33870.0,1588.0,29108,3262.0,76.0,70.6,75.9
2021-12-20,India,Asia,95156.0,50685.0,2932.0,41539,3447.0,2.0,30.6,34.2
2021-01-10,Brazil,South America,215196.0,112659.0,1970.0,100567,30.0,99.0,92.7,43.6
2022-04-23,Italy,Europe,374411.0,212972.0,12429.0,149010,3778.0,63.0,94.2,90.1
2020-04-09,South Africa,Africa,262824.0,246623.0,5397.0,10804,3973.0,98.0,33.9,60.0
2020-12-02,USA,North America,299161.0,265016.0,2959.0,31186,380.0,46.0,81.1,50.5
2021-08-11,Italy,Europe,73371.0,44655.0,1156.0,27560,1534.0,11.0,92.6,34.3
2023-01-29,Australia,Oceania,185016.0,114134.0,7790.0,63092,2569.0,23.0,53.9,59.8
2022-02-06,Japan,Asia,13462.0,10813.0,452.0,2197,4928.0,85.0,36.1,0.2
2022-03-28,India,Asia,268315.0,148694.0,2918.0,116703,2864.0,36.0,98.1,47.5
2023-05-02,South Africa,Africa,30567.0,26502.0,20.0,4045,1466.0,43.0,70.2,16.4
2021-10-17,Germany,Europe,14180.0,11664.0,453.0,2063,563.0,65.0,84.0,30.8
2020-03-09,Australia,Oceania,13042.0,7091.0,272.0,5679,3733.0,32.0,18.8,13.4
2020-03-12,India,Asia,446553.0,257823.0,17522.0,171208,2240.0,11.0,49.4,91.1
2023-03-14,Germany,Europe,58521.0,55341.0,2838.0,342,161.0,3.0,82.0,4.2
2022-03-24,Canada,North America,22928.0,21735.0,881.0,312,2423.0,31.0,51.4,14.1
2021-12-07,USA,North America,264105.0,223024.0,9540.0,31541,165.0,45.0,26.6,23.4
2020-05-13,Italy,Europe,32662.0,21548.0,913.0,10201,427.0,5.0,90.5,40.2
2021-03-24,India,Asia,318253.0,175789.0,6120.0,136344,1587.0,37.0,67.8,93.3
2020-02-24,USA,North America,448143.0,431615.0,2067.0,14461,3415.0,26.0,59.2,7.5
2023-02-03,Italy,Europe,333994.0,178956.0,795.0,154243,787.0,31.0,58.8,71.6
2023-03-04,Italy,Europe,319363.0,210259.0,14294.0,94810,1915.0,35.0,95.6,49.7
2021-04-22,Japan,Asia,74076.0,52648.0,1871.0,19557,4419.0,21.0,54.8,13.8
2021-07-20,India,Asia,398218.0,369383.0,17680.0,11155,132.0,66.0,65.8,82.9
2022-05-20,Australia,Oceania,499351.0,400704.0,241.0,98406,2334.0,85.0,27.7,93.3
2020-08-04,UK,Europe,495344.0,337292.0,10090.0,147962,3346.0,46.0,68.7,49.8
2021-09-11,India,Asia,444082.0,241556.0,6884.0,195642,3006.0,86.0,47.0,54.0
2022-01-29,Germany,Europe,189953.0,95410.0,3692.0,90851,1033.0,21.0,64.2,45.4
2020-03-17,India,Asia,401731.0,244989.0,7031.0,149711,16.0,0.0,61.9,
2020-09-02,India,Asia,29019.0,22010.0,406.0,6603,3880.0,43.0,66.0,68.4
2020-05-20,Canada,North America,44207.0,23959.0,1335.0,18913,848.0,50.0,49.6,98.2
2021-12-23,Germany,Europe,167344.0,118003.0,1335.0,48006,4046.0,53.0,89.9,41.1
2020-06-13,Japan,Asia,203716.0,169650.0,7684.0,26382,2221.0,24.0,62.0,35.0
2022-02-09,South Africa,Africa,126367.0,76294.0,3301.0,46772,1024.0,57.0,19.8,25.3
2021-04-28,Japan,Asia,486537.0,379550.0,4552.0,102435,3017.0,86.0,54.6,49.8
2021-05-21,USA,North America,253635.0,223467.0,10150.0,20018,3789.0,88.0,39.8,76.4
2022-06-08,South Africa,Africa,339220.0,273661.0,7973.0,57586,2521.0,27.0,91.3,23.0
2020-09-07,Canada,North America,446310.0,414493.0,16462.0,15355,415.0,34.0,65.8,1.8
2023-01-16,Germany,Europe,270834.0,177086.0,5267.0,88481,1453.0,39.0,53.1,68.4
2022-07-05,India,Asia,442201.0,232125.0,4623.0,205453,4841.0,29.0,55.1,17.5
2022-07-06,Brazil,South America,355979.0,229504.0,4352.0,122123,502.0,39.0,27.6,21.8
2022-10-07,Australia,Oceania,412356.0,304128.0,16489.0,91739,2637.0,32.0,30.4,13.9
2022-02-05,Germany,Europe,315279.0,195400.0,15726.0,104153,3819.0,68.0,20.3,72.3
2021-12-09,Canada,North America,419506.0,317124.0,10639.0,91743,2151.0,93.0,37.4,29.0
2022-11-28,Brazil,South America,450205.0,340219.0,18693.0,91293,624.0,40.0,,56.4
2021-08-31,Japan,Asia,163741.0,98410.0,3530.0,61801,4628.0,87.0,14.4,10.1
2022-08-10,South Africa,Africa,252550.0,181592.0,10911.0,60047,1526.0,40.0,61.1,58.4
2022-07-10,Canada,North America,431285.0,410466.0,4805.0,16014,4059.0,12.0,14.1,92.8
2022-11-14,Brazil,South America,442209.0,417609.0,17295.0,7305,1387.0,16.0,81.0,91.7
2022-09-16,India,Asia,,203147.0,1187.0,3379,2025.0,12.0,49.9,16.1
2021-11-26,UK,Europe,,281252.0,6561.0,77603,847.0,67.0,63.2,46.5
2022-03-25,USA,North America,,51190.0,2587.0,22060,1884.0,95.0,53.0,66.6
2020-06-07,USA,North America,196420.0,129179.0,6156.0,61085,1712.0,50.0,55.4,69.5
2023-02-13,South Africa,Africa,159853.0,83088.0,331.0,76434,944.0,61.0,53.3,91.8
2023-03-16,India,Asia,189822.0,153404.0,4781.0,31637,3696.0,2.0,50.3,82.6
2021-04-22,UK,Europe,22172.0,17363.0,746.0,4063,827.0,61.0,81.5,27.1
2021-08-13,South Africa,Africa,113153.0,58968.0,246.0,53939,2861.0,31.0,33.5,4.0
2021-12-11,India,Asia,72943.0,66617.0,1772.0,4554,4670.0,44.0,89.4,88.1
2021-06-29,Japan,Asia,401814.0,210815.0,5209.0,185790,243.0,71.0,20.6,22.2
2023-01-18,Australia,Oceania,346789.0,201918.0,6672.0,138199,75.0,54.0,40.5,48.2
2022-03-28,India,Asia,266957.0,148705.0,10555.0,107697,393.0,92.0,25.7,99.9
2021-11-18,Japan,Asia,167670.0,126330.0,6103.0,35237,3535.0,94.0,76.1,82.5
2022-12-25,UK,Europe,119484.0,64427.0,1105.0,53952,1515.0,39.0,57.9,16.9
2022-05-15,Australia,Oceania,60042.0,57393.0,152.0,2497,4760.0,0.0,39.8,53.2
2021-11-08,Italy,Europe,168568.0,95608.0,7030.0,65930,4746.0,77.0,23.7,91.2
2023-04-23,Japan,Asia,344127.0,222109.0,7062.0,114956,1622.0,90.0,16.4,93.2
2020-02-22,UK,Europe,206360.0,103373.0,5000.0,97987,874.0,29.0,28.1,50.4
2023-05-06,Canada,North America,216754.0,208026.0,5812.0,2916,3025.0,80.0,60.5,56.6
2021-09-10,UK,Europe,152667.0,106817.0,5582.0,40268,313.0,19.0,30.0,37.2
2020-09-22,Australia,Oceania,37190.0,28392.0,1463.0,7335,1493.0,32.0,59.1,38.8
2021-07-03,Brazil,South America,336495.0,299160.0,13703.0,23632,2312.0,30.0,46.9,24.8
2023-05-05,Japan,Asia,189302.0,157998.0,6300.0,25004,1497.0,17.0,71.6,8.3
2021-03-04,USA,North America,310340.0,167450.0,11299.0,131591,2458.0,10.0,97.9,24.6
2022-04-17,Germany,Europe,371596.0,278376.0,16631.0,76589,794.0,7.0,19.9,3.2
2020-05-24,Germany,Europe,263831.0,230954.0,6713.0,26164,1755.0,93.0,91.4,15.3
2020-09-13,Brazil,South America,7064.0,4419.0,4.0,2641,3684.0,12.0,54.6,35.5
2022-12-17,Canada,North America,338065.0,273403.0,3334.0,61328,2223.0,35.0,38.6,16.2
2022-10-31,Brazil,South America,17442.0,9723.0,131.0,7588,1304.0,46.0,,95.4
2021-06-05,UK,Europe,289743.0,197158.0,14005.0,78580,1466.0,32.0,57.5,57.0
2021-11-08,UK,Europe,341291.0,288365.0,12438.0,40488,4295.0,53.0,14.3,59.4
2022-03-24,Italy,Europe,154681.0,127499.0,4046.0,23136,1368.0,37.0,92.7,96.5
2020-08-07,Italy,Europe,34826.0,23353.0,1405.0,10068,3321.0,18.0,29.2,47.3
2021-12-09,Italy,Europe,424819.0,277778.0,235.0,146806,1274.0,87.0,61.1,92.7
2021-02-03,Brazil,South America,465238.0,383425.0,13497.0,68316,4081.0,3.0,79.0,18.6
2021-09-25,UK,Europe,265832.0,231634.0,3580.0,30618,2184.0,95.0,49.5,5.5
2020-10-27,Australia,Oceania,95268.0,78864.0,3044.0,13360,1762.0,46.0,38.3,6.9
2020-10-03,UK,Europe,404281.0,283163.0,985.0,120133,3347.0,26.0,81.6,82.7
2023-01-17,UK,Europe,210472.0,194150.0,8430.0,7892,3667.0,31.0,18.5,95.8
2020-07-06,Italy,Europe,163769.0,139596.0,5013.0,19160,3030.0,66.0,99.9,43.7
2022-07-07,Japan,Asia,144133.0,122249.0,4424.0,17460,2878.0,40.0,37.0,35.1
2020-05-18,Canada,North America,375068.0,197321.0,14055.0,163692,57.0,39.0,71.3,0.7
2020-09-17,Italy,Europe,170322.0,157835.0,2488.0,9999,463.0,28.0,22.9,99.0
2021-11-02,Australia,Oceania,20354.0,,619.0,7232,1095.0,45.0,89.9,70.6
2021-05-01,Canada,North America,22921.0,21560.0,902.0,459,2785.0,,29.5,33.6
2021-12-07,Germany,Europe,44745.0,37436.0,202.0,7107,3241.0,42.0,81.3,83.2
2022-10-26,Germany,Europe,9852.0,7942.0,430.0,1480,4182.0,62.0,50.0,51.8
2021-07-01,Canada,North America,431424.0,224759.0,12284.0,194381,4007.0,8.0,26.1,11.3
2021-09-30,UK,Europe,,267704.0,9321.0,51408,1238.0,10.0,10.8,40.3
2022-04-02,Brazil,South America,86671.0,70720.0,3200.0,12751,4732.0,51.0,47.1,7.0
2023-01-04,Japan,Asia,485408.0,372899.0,7315.0,105194,2983.0,89.0,81.1,54.5
2020-09-08,UK,Europe,227872.0,188862.0,10052.0,28958,1445.0,75.0,96.0,41.1
2020-12-19,USA,North America,82151.0,52235.0,3842.0,26074,4055.0,18.0,64.5,12.6
2021-04-01,Japan,Asia,22130.0,21048.0,1082.0,0,167.0,86.0,88.2,38.5
2023-03-17,Japan,Asia,110553.0,66563.0,2515.0,41475,863.0,96.0,68.0,95.8
2023-05-01,UK,Europe,261747.0,174662.0,946.0,86139,762.0,6.0,87.1,99.9
2020-12-12,South Africa,Africa,173169.0,165637.0,7532.0,0,2739.0,44.0,25.1,68.0
2021-03-16,Canada,North America,166105.0,141399.0,,23122,4041.0,83.0,36.4,79.2
2021-08-06,Japan,Asia,152124.0,113953.0,6900.0,31271,1420.0,43.0,32.6,75.9
2023-04-03,India,Asia,44027.0,22945.0,1544.0,19538,1521.0,67.0,95.5,69.2
2021-03-22,Germany,Europe,480364.0,467635.0,3662.0,9067,833.0,29.0,87.7,93.5
2022-01-02,USA,North America,456549.0,381020.0,2928.0,72601,274.0,43.0,48.7,68.6
2021-05-15,USA,North America,88049.0,68028.0,1415.0,18606,1166.0,87.0,35.1,18.9
2020-08-04,Italy,Europe,220543.0,162253.0,10590.0,47700,2819.0,68.0,12.0,98.9
2023-04-08,Italy,Europe,226077.0,174444.0,3526.0,48107,3937.0,67.0,51.8,75.6
2020-08-18,Brazil,South America,88245.0,50362.0,3034.0,34849,1325.0,55.0,22.8,81.3
2020-03-19,Brazil,South America,462024.0,446110.0,10199.0,5715,2039.0,13.0,51.4,7.2
2020-04-13,Japan,Asia,300828.0,183380.0,5722.0,111726,500.0,42.0,73.5,65.0
2023-02-24,Japan,Asia,416569.0,297695.0,15018.0,103856,1760.0,58.0,61.5,9.8
2021-07-28,Germany,Europe,59153.0,47071.0,1049.0,11033,2040.0,64.0,61.4,35.5
2023-03-24,Brazil,South America,293286.0,284807.0,8473.0,6,3981.0,51.0,96.7,78.4
2022-03-31,Brazil,South America,474758.0,302709.0,508.0,171541,307.0,16.0,70.1,11.9
2021-11-24,UK,Europe,251160.0,184234.0,19.0,66907,3694.0,48.0,64.6,84.6
2020-05-23,Canada,North America,62518.0,57624.0,286.0,4608,4085.0,83.0,46.1,66.9
2021-04-21,Australia,Oceania,367735.0,195787.0,11899.0,160049,4900.0,48.0,78.6,8.4
2021-11-28,Italy,Europe,333145.0,186243.0,5752.0,141150,2826.0,72.0,55.9,32.0
2022-12-06,Italy,Europe,499844.0,267652.0,14871.0,217321,2429.0,10.0,15.1,67.3
2021-01-25,Italy,Europe,85195.0,74404.0,,9333,1780.0,91.0,91.2,47.9
2021-05-05,Brazil,South America,492855.0,357596.0,8901.0,126358,4099.0,73.0,76.8,46.8
2020-05-20,Canada,North America,335353.0,182978.0,14427.0,137948,4280.0,50.0,48.4,77.3
2021-11-07,Italy,Europe,298790.0,210486.0,8794.0,79510,3732.0,4.0,72.8,37.7
2021-06-30,Italy,Europe,18385.0,13274.0,737.0,4374,2276.0,15.0,38.5,35.0
2022-04-06,South Africa,Africa,343441.0,306131.0,1276.0,36034,4140.0,97.0,13.6,24.5
2020-06-24,USA,North America,312428.0,224430.0,1000.0,86998,4407.0,6.0,60.5,50.5
2022-07-11,Italy,Europe,69447.0,50217.0,1260.0,17970,3669.0,2.0,81.4,61.1
2022-09-20,Germany,Europe,111314.0,96689.0,2572.0,12053,1610.0,20.0,13.6,0.6
2022-07-31,Canada,North America,404352.0,305477.0,9504.0,89371,2433.0,55.0,19.1,50.5
2022-10-27,Italy,Europe,331751.0,310909.0,5937.0,14905,2812.0,71.0,39.4,16.7
2021-01-22,Australia,Oceania,491763.0,472694.0,19069.0,0,2760.0,26.0,30.3,39.8
2021-08-05,Australia,Oceania,97465.0,75798.0,4648.0,17019,1827.0,32.0,42.0,5.4
2022-07-18,Canada,North America,26790.0,15683.0,49.0,11058,4081.0,43.0,62.9,58.1
2021-04-17,USA,North America,430028.0,306851.0,6954.0,116223,777.0,83.0,67.3,42.8
2021-12-06,Brazil,South America,191718.0,95864.0,7751.0,88103,2543.0,78.0,63.3,83.1
2021-08-26,UK,Europe,130982.0,98983.0,768.0,31231,4814.0,24.0,68.2,40.8
2020-09-22,Brazil,South America,220958.0,205768.0,5032.0,10158,3725.0,72.0,39.6,32.1
2020-08-24,Australia,Oceania,34609.0,29687.0,1166.0,3756,3323.0,34.0,18.3,68.6
2020-08-31,Germany,Europe,259156.0,232711.0,5183.0,21262,917.0,35.0,62.7,2.7
2020-04-19,UK,Europe,86982.0,58463.0,1463.0,27056,3710.0,20.0,64.0,
2022-05-26,Japan,Asia,115761.0,64054.0,2973.0,48734,3085.0,74.0,79.4,4.1
2020-06-20,India,Asia,102555.0,71999.0,2612.0,27944,225.0,69.0,51.5,69.5
2022-12-25,Brazil,South America,440339.0,349630.0,8461.0,82248,3874.0,75.0,79.5,44.8
2021-07-21,Germany,Europe,66502.0,53255.0,902.0,12345,4119.0,49.0,57.5,34.6
2020-06-11,Germany,Europe,217521.0,203617.0,6834.0,7070,173.0,83.0,61.6,39.9
2020-06-17,Australia,Oceania,458093.0,393660.0,21518.0,42915,2452.0,75.0,36.7,32.5
2021-08-06,Australia,Oceania,257947.0,231853.0,283.0,25811,4965.0,69.0,43.1,43.9
2021-02-22,Japan,Asia,429017.0,288239.0,18722.0,122056,3643.0,91.0,26.5,10.7
2020-05-02,USA,North America,120544.0,79806.0,79.0,40659,3794.0,41.0,12.7,76.1
2021-05-03,Japan,Asia,143841.0,86364.0,3439.0,54038,1155.0,33.0,10.9,38.9
2020-10-09,Japan,Asia,402144.0,301177.0,12812.0,88155,4050.0,21.0,54.8,93.2
2020-02-03,Australia,Oceania,196684.0,151872.0,1871.0,42941,1974.0,11.0,40.0,90.8
2022-07-10,Japan,Asia,494971.0,371878.0,16399.0,106694,4733.0,92.0,59.7,93.2
2023-04-01,USA,North America,13412.0,8232.0,244.0,4936,1906.0,1.0,16.2,41.1
2021-10-08,Brazil,South America,122315.0,83663.0,537.0,38115,305.0,65.0,56.5,83.0
2022-08-04,USA,North America,254531.0,129231.0,6993.0,118307,2677.0,,28.9,72.6
2022-11-06,Canada,North America,48875.0,43606.0,95.0,5174,956.0,66.0,16.8,49.7
2021-08-10,USA,North America,184150.0,163507.0,850.0,19793,226.0,74.0,70.8,33.3
2020-03-25,Germany,Europe,169370.0,112250.0,7502.0,49618,2709.0,53.0,69.6,63.5
2021-12-27,South Africa,Africa,94546.0,57041.0,3099.0,34406,1279.0,87.0,24.9,49.0
2022-06-05,Canada,North America,,197296.0,7483.0,0,1334.0,43.0,33.1,48.5
2023-03-15,Canada,North America,444844.0,424283.0,20561.0,0,2704.0,74.0,23.2,29.6
2021-12-13,USA,North America,171019.0,166477.0,1857.0,2685,218.0,45.0,38.7,10.8
2023-03-16,Australia,Oceania,238485.0,195733.0,670.0,42082,3793.0,30.0,93.9,30.1
2020-09-22,South Africa,Africa,340883.0,215627.0,7084.0,118172,3273.0,74.0,77.5,12.2
2021-11-15,Japan,Asia,180875.0,108285.0,,65375,2935.0,18.0,17.0,34.0
